,0
15561,1.0
15562,9.0
15563,8.0
15564,5.0
15565,1.0
15566,6.0
15567,3.0
15568,4.0
15569,9.0
15570,2.0
15571,6.0
15572,8.0
15573,4.0
15574,7.0
15575,1.0
15576,4.0
15577,4.0
15578,7.0
15579,6.0
15580,9.0
15581,4.0
15582,4.0
15583,2.0
15584,6.0
15585,3.0
15586,2.0
15587,7.0
15588,7.0
15589,2.0
15590,7.0
15591,1.0
15592,1.0
15593,7.0
15594,4.0
15595,0.0
15596,6.0
15597,2.0
15598,3.0
15599,9.0
15600,9.0
15601,9.0
15602,2.0
15603,7.0
15604,1.0
15605,6.0
15606,4.0
15607,1.0
15608,6.0
15609,7.0
15610,4.0
15611,6.0
15612,8.0
15613,7.0
15614,5.0
15615,4.0
15616,9.0
15617,2.0
15618,1.0
15619,2.0
15620,6.0
15621,6.0
15622,2.0
15623,7.0
15624,9.0
15625,3.0
15626,3.0
15627,4.0
15628,4.0
15629,8.0
15630,5.0
15631,7.0
15632,4.0
15633,5.0
15634,6.0
15635,8.0
15636,1.0
15637,3.0
15638,5.0
15639,6.0
15640,6.0
15641,2.0
15642,8.0
15643,2.0
15644,6.0
15645,8.0
15646,5.0
15647,3.0
15648,0.0
15649,0.0
15650,9.0
15651,2.0
15652,0.0
15653,1.0
15654,2.0
15655,9.0
15656,5.0
15657,3.0
15658,0.0
15659,9.0
15660,2.0
15661,7.0
15662,6.0
15663,1.0
15664,9.0
15665,7.0
15666,5.0
15667,8.0
15668,3.0
15669,0.0
15670,6.0
15671,3.0
15672,5.0
15673,3.0
15674,7.0
15675,0.0
15676,0.0
15677,4.0
15678,1.0
15679,6.0
15680,3.0
15681,1.0
15682,1.0
15683,5.0
15684,8.0
15685,4.0
15686,0.0
15687,3.0
15688,3.0
15689,1.0
15690,2.0
15691,8.0
15692,2.0
15693,7.0
15694,8.0
15695,9.0
15696,9.0
15697,7.0
15698,9.0
15699,1.0
15700,8.0
15701,8.0
15702,4.0
15703,4.0
15704,8.0
15705,7.0
15706,8.0
15707,5.0
15708,5.0
15709,2.0
15710,4.0
15711,0.0
15712,0.0
15713,3.0
15714,6.0
15715,8.0
15716,2.0
15717,4.0
15718,6.0
15719,2.0
15720,1.0
15721,1.0
15722,0.0
15723,7.0
15724,1.0
15725,5.0
15726,9.0
15727,3.0
15728,0.0
15729,5.0
15730,6.0
15731,7.0
15732,6.0
15733,1.0
15734,5.0
15735,2.0
15736,1.0
15737,3.0
15738,3.0
15739,7.0
15740,0.0
15741,8.0
15742,2.0
15743,4.0
15744,2.0
15745,5.0
15746,0.0
15747,2.0
15748,5.0
15749,9.0
15750,1.0
15751,3.0
15752,9.0
15753,5.0
15754,2.0
15755,0.0
15756,3.0
15757,6.0
15758,9.0
15759,0.0
15760,4.0
15761,9.0
15762,4.0
15763,1.0
15764,6.0
15765,2.0
15766,8.0
15767,1.0
15768,1.0
15769,4.0
15770,3.0
15771,8.0
15772,0.0
15773,2.0
15774,4.0
15775,6.0
15776,8.0
15777,5.0
15778,0.0
15779,5.0
15780,5.0
15781,6.0
15782,8.0
15783,4.0
15784,1.0
15785,2.0
15786,0.0
15787,3.0
15788,9.0
15789,6.0
15790,7.0
15791,8.0
15792,2.0
15793,9.0
15794,7.0
15795,8.0
15796,9.0
15797,6.0
15798,1.0
15799,3.0
15800,3.0
15801,4.0
15802,8.0
15803,3.0
15804,0.0
15805,1.0
15806,9.0
15807,1.0
15808,3.0
15809,0.0
15810,3.0
15811,6.0
15812,5.0
15813,4.0
15814,2.0
15815,7.0
15816,8.0
15817,3.0
15818,1.0
15819,9.0
15820,7.0
15821,4.0
15822,2.0
15823,1.0
15824,5.0
15825,0.0
15826,4.0
15827,0.0
15828,3.0
15829,5.0
15830,2.0
15831,9.0
15832,0.0
15833,1.0
15834,9.0
15835,2.0
15836,5.0
15837,2.0
15838,0.0
15839,4.0
15840,8.0
15841,3.0
15842,4.0
15843,0.0
15844,0.0
15845,6.0
15846,5.0
15847,7.0
15848,2.0
15849,7.0
15850,3.0
15851,3.0
15852,7.0
15853,9.0
15854,8.0
15855,3.0
15856,8.0
15857,8.0
15858,4.0
15859,6.0
15860,1.0
15861,8.0
15862,7.0
15863,2.0
15864,9.0
15865,6.0
15866,6.0
15867,4.0
15868,3.0
15869,8.0
15870,1.0
15871,4.0
15872,2.0
15873,6.0
15874,7.0
15875,5.0
15876,4.0
15877,9.0
15878,9.0
15879,2.0
15880,4.0
15881,5.0
15882,9.0
15883,4.0
15884,7.0
15885,1.0
15886,6.0
15887,6.0
15888,6.0
15889,2.0
15890,8.0
15891,4.0
15892,1.0
15893,5.0
15894,3.0
15895,3.0
15896,8.0
15897,3.0
15898,1.0
15899,2.0
15900,5.0
15901,3.0
15902,3.0
15903,6.0
15904,1.0
15905,7.0
15906,9.0
15907,7.0
15908,3.0
15909,0.0
15910,2.0
15911,5.0
15912,7.0
15913,8.0
15914,4.0
15915,7.0
15916,3.0
15917,3.0
15918,6.0
15919,6.0
15920,8.0
15921,3.0
15922,1.0
15923,4.0
15924,2.0
15925,2.0
15926,4.0
15927,9.0
15928,5.0
15929,1.0
15930,6.0
15931,6.0
15932,6.0
15933,2.0
15934,3.0
15935,8.0
15936,9.0
15937,0.0
15938,3.0
15939,4.0
15940,5.0
15941,0.0
15942,1.0
15943,6.0
15944,2.0
15945,1.0
15946,0.0
15947,9.0
15948,3.0
15949,8.0
15950,5.0
15951,3.0
15952,8.0
15953,8.0
15954,7.0
15955,0.0
15956,5.0
15957,7.0
15958,9.0
15959,5.0
15960,5.0
15961,6.0
15962,2.0
15963,2.0
15964,5.0
15965,2.0
15966,8.0
15967,5.0
15968,2.0
15969,9.0
15970,4.0
15971,3.0
15972,3.0
15973,8.0
15974,4.0
15975,4.0
15976,6.0
15977,6.0
15978,0.0
15979,4.0
15980,2.0
15981,5.0
15982,8.0
15983,1.0
15984,3.0
15985,9.0
15986,6.0
15987,2.0
15988,4.0
15989,5.0
15990,8.0
15991,1.0
15992,2.0
15993,7.0
15994,3.0
15995,6.0
15996,4.0
15997,2.0
15998,2.0
15999,4.0
16000,0.0
16001,1.0
16002,6.0
16003,6.0
16004,1.0
16005,7.0
16006,7.0
16007,2.0
16008,6.0
16009,5.0
16010,7.0
16011,4.0
16012,2.0
16013,8.0
16014,4.0
16015,9.0
16016,9.0
16017,3.0
16018,6.0
16019,1.0
16020,8.0
16021,1.0
16022,7.0
16023,2.0
16024,9.0
16025,3.0
16026,4.0
16027,8.0
16028,9.0
16029,9.0
16030,8.0
16031,3.0
16032,3.0
16033,4.0
16034,6.0
16035,9.0
16036,2.0
16037,6.0
16038,3.0
16039,3.0
16040,4.0
16041,4.0
16042,1.0
16043,1.0
16044,9.0
16045,5.0
16046,5.0
16047,1.0
16048,4.0
16049,1.0
16050,0.0
16051,0.0
16052,2.0
16053,7.0
16054,1.0
16055,1.0
16056,3.0
16057,0.0
16058,5.0
16059,2.0
16060,2.0
16061,6.0
16062,7.0
16063,8.0
16064,2.0
16065,9.0
16066,9.0
16067,6.0
16068,1.0
16069,2.0
16070,3.0
16071,6.0
16072,6.0
16073,2.0
16074,9.0
16075,0.0
16076,3.0
16077,6.0
16078,9.0
16079,5.0
16080,7.0
16081,1.0
16082,2.0
16083,7.0
16084,8.0
16085,2.0
16086,9.0
16087,7.0
16088,7.0
16089,9.0
16090,4.0
16091,5.0
16092,6.0
16093,2.0
16094,9.0
16095,1.0
16096,5.0
16097,3.0
16098,1.0
16099,8.0
16100,0.0
16101,7.0
16102,8.0
16103,0.0
16104,5.0
16105,9.0
16106,6.0
16107,8.0
16108,6.0
16109,2.0
16110,0.0
16111,6.0
16112,7.0
16113,7.0
16114,0.0
16115,5.0
16116,9.0
16117,1.0
16118,7.0
16119,1.0
16120,1.0
16121,3.0
16122,1.0
16123,7.0
16124,5.0
16125,5.0
16126,8.0
16127,3.0
16128,2.0
16129,3.0
16130,2.0
16131,9.0
16132,4.0
16133,6.0
16134,3.0
16135,7.0
16136,1.0
16137,5.0
16138,7.0
16139,8.0
16140,4.0
16141,8.0
16142,3.0
16143,0.0
16144,3.0
16145,4.0
16146,8.0
16147,0.0
16148,2.0
16149,8.0
16150,7.0
16151,4.0
16152,6.0
16153,3.0
16154,4.0
16155,9.0
16156,8.0
16157,6.0
16158,1.0
16159,7.0
16160,5.0
16161,9.0
16162,4.0
16163,6.0
16164,9.0
16165,2.0
16166,1.0
16167,7.0
16168,5.0
16169,7.0
16170,6.0
16171,4.0
16172,3.0
16173,6.0
16174,6.0
16175,9.0
16176,6.0
16177,5.0
16178,1.0
16179,5.0
16180,2.0
16181,6.0
16182,5.0
16183,0.0
16184,4.0
16185,1.0
16186,4.0
16187,1.0
16188,7.0
16189,8.0
16190,9.0
16191,8.0
16192,8.0
16193,0.0
16194,5.0
16195,2.0
16196,4.0
16197,4.0
16198,9.0
16199,9.0
16200,3.0
16201,3.0
16202,5.0
16203,5.0
16204,1.0
16205,0.0
16206,2.0
16207,7.0
16208,4.0
16209,1.0
16210,1.0
16211,8.0
16212,2.0
16213,7.0
16214,7.0
16215,2.0
16216,5.0
16217,0.0
16218,6.0
16219,8.0
16220,1.0
16221,5.0
16222,8.0
16223,4.0
16224,4.0
16225,8.0
16226,5.0
16227,2.0
16228,2.0
16229,1.0
16230,5.0
16231,9.0
16232,4.0
16233,4.0
16234,9.0
16235,2.0
16236,5.0
16237,8.0
16238,5.0
16239,3.0
16240,7.0
16241,7.0
16242,3.0
16243,3.0
16244,5.0
16245,7.0
16246,0.0
16247,7.0
16248,9.0
16249,4.0
16250,7.0
16251,6.0
16252,1.0
16253,9.0
16254,1.0
16255,9.0
16256,9.0
16257,7.0
16258,2.0
16259,2.0
16260,4.0
16261,7.0
16262,9.0
16263,0.0
16264,9.0
16265,4.0
16266,6.0
16267,7.0
16268,3.0
16269,5.0
16270,7.0
16271,7.0
16272,5.0
16273,9.0
16274,9.0
16275,0.0
16276,7.0
16277,8.0
16278,0.0
16279,6.0
16280,5.0
16281,5.0
16282,6.0
16283,8.0
16284,5.0
16285,4.0
16286,8.0
16287,5.0
16288,2.0
16289,8.0
16290,6.0
16291,8.0
16292,6.0
16293,7.0
16294,7.0
16295,3.0
16296,4.0
16297,4.0
16298,4.0
16299,1.0
16300,0.0
16301,6.0
16302,1.0
16303,6.0
16304,3.0
16305,5.0
16306,1.0
16307,6.0
16308,1.0
16309,7.0
16310,3.0
16311,7.0
16312,2.0
16313,6.0
16314,2.0
16315,4.0
16316,4.0
16317,8.0
16318,3.0
16319,2.0
16320,7.0
16321,6.0
16322,6.0
16323,9.0
16324,9.0
16325,1.0
16326,7.0
16327,2.0
16328,2.0
16329,6.0
16330,0.0
16331,3.0
16332,3.0
16333,6.0
16334,6.0
16335,1.0
16336,6.0
16337,1.0
16338,0.0
16339,8.0
16340,0.0
16341,0.0
16342,4.0
16343,3.0
16344,3.0
16345,7.0
16346,9.0
16347,3.0
16348,3.0
16349,5.0
16350,8.0
16351,8.0
16352,1.0
16353,8.0
16354,5.0
16355,8.0
16356,6.0
16357,2.0
16358,0.0
16359,6.0
16360,8.0
16361,0.0
16362,0.0
16363,2.0
16364,6.0
16365,5.0
16366,1.0
16367,1.0
16368,1.0
16369,8.0
16370,2.0
16371,4.0
16372,2.0
16373,8.0
16374,7.0
16375,9.0
16376,2.0
16377,9.0
16378,5.0
16379,2.0
16380,8.0
16381,2.0
16382,6.0
16383,5.0
16384,5.0
16385,8.0
16386,5.0
16387,8.0
16388,0.0
16389,0.0
16390,3.0
16391,2.0
16392,7.0
16393,7.0
16394,7.0
16395,3.0
16396,2.0
16397,1.0
16398,8.0
16399,1.0
16400,4.0
16401,4.0
16402,2.0
16403,7.0
16404,6.0
16405,8.0
16406,4.0
16407,7.0
16408,2.0
16409,7.0
16410,7.0
16411,5.0
16412,5.0
16413,8.0
16414,5.0
16415,5.0
16416,9.0
16417,3.0
16418,9.0
16419,7.0
16420,6.0
16421,0.0
16422,4.0
16423,8.0
16424,3.0
16425,6.0
16426,2.0
16427,4.0
16428,8.0
16429,3.0
16430,4.0
16431,5.0
16432,0.0
16433,9.0
16434,9.0
16435,0.0
16436,3.0
16437,5.0
16438,1.0
16439,1.0
16440,1.0
16441,9.0
16442,4.0
16443,8.0
16444,0.0
16445,8.0
16446,5.0
16447,2.0
16448,5.0
16449,2.0
16450,5.0
16451,7.0
16452,7.0
16453,0.0
16454,0.0
16455,2.0
16456,8.0
16457,1.0
16458,0.0
16459,4.0
16460,3.0
16461,4.0
16462,2.0
16463,5.0
16464,0.0
16465,7.0
16466,3.0
16467,6.0
16468,7.0
16469,7.0
16470,5.0
16471,3.0
16472,3.0
16473,2.0
16474,3.0
16475,6.0
16476,2.0
16477,4.0
16478,5.0
16479,6.0
16480,0.0
16481,6.0
16482,2.0
16483,1.0
16484,4.0
16485,7.0
16486,4.0
16487,0.0
16488,3.0
16489,1.0
16490,3.0
16491,5.0
16492,3.0
16493,7.0
16494,4.0
16495,0.0
16496,2.0
16497,4.0
16498,0.0
16499,2.0
16500,4.0
16501,2.0
16502,4.0
16503,3.0
16504,3.0
16505,3.0
16506,7.0
16507,6.0
16508,2.0
16509,6.0
16510,0.0
16511,3.0
16512,7.0
16513,4.0
16514,6.0
16515,4.0
16516,3.0
16517,2.0
16518,8.0
16519,2.0
16520,7.0
16521,4.0
16522,2.0
16523,5.0
16524,6.0
16525,0.0
16526,3.0
16527,0.0
16528,3.0
16529,5.0
16530,1.0
16531,5.0
16532,2.0
16533,8.0
16534,4.0
16535,3.0
16536,8.0
16537,8.0
16538,1.0
16539,5.0
16540,0.0
16541,4.0
16542,1.0
16543,7.0
16544,0.0
16545,4.0
16546,4.0
16547,1.0
16548,8.0
16549,7.0
16550,7.0
16551,4.0
16552,0.0
16553,3.0
16554,6.0
16555,3.0
16556,4.0
16557,2.0
16558,2.0
16559,8.0
16560,3.0
16561,1.0
16562,7.0
16563,3.0
16564,1.0
16565,4.0
16566,5.0
16567,4.0
16568,0.0
16569,8.0
16570,2.0
16571,8.0
16572,8.0
16573,3.0
16574,2.0
16575,8.0
16576,6.0
16577,5.0
16578,6.0
16579,3.0
16580,3.0
16581,3.0
16582,7.0
16583,1.0
16584,9.0
16585,6.0
16586,6.0
16587,7.0
16588,5.0
16589,9.0
16590,0.0
16591,2.0
16592,1.0
16593,4.0
16594,2.0
16595,4.0
16596,5.0
16597,1.0
16598,5.0
16599,6.0
16600,2.0
16601,7.0
16602,6.0
16603,8.0
16604,6.0
16605,9.0
16606,8.0
16607,4.0
16608,7.0
16609,4.0
16610,1.0
16611,4.0
16612,6.0
16613,2.0
16614,4.0
16615,5.0
16616,8.0
16617,8.0
16618,9.0
16619,7.0
16620,6.0
16621,3.0
16622,9.0
16623,2.0
16624,6.0
16625,3.0
16626,3.0
16627,0.0
16628,9.0
16629,6.0
16630,4.0
16631,2.0
16632,5.0
16633,4.0
16634,3.0
16635,5.0
16636,2.0
16637,0.0
16638,5.0
16639,7.0
16640,3.0
16641,9.0
16642,5.0
16643,5.0
16644,0.0
16645,0.0
16646,4.0
16647,3.0
16648,1.0
16649,9.0
16650,1.0
16651,1.0
16652,1.0
16653,4.0
16654,8.0
16655,6.0
16656,4.0
16657,4.0
16658,3.0
16659,0.0
16660,8.0
16661,5.0
16662,1.0
16663,4.0
16664,2.0
16665,4.0
16666,0.0
16667,1.0
16668,0.0
16669,3.0
16670,9.0
16671,0.0
16672,8.0
16673,8.0
16674,7.0
16675,0.0
16676,8.0
16677,8.0
16678,8.0
16679,6.0
16680,8.0
16681,5.0
16682,6.0
16683,6.0
16684,5.0
16685,9.0
16686,4.0
16687,6.0
16688,4.0
16689,2.0
16690,1.0
16691,3.0
16692,5.0
16693,2.0
16694,7.0
16695,0.0
16696,1.0
16697,0.0
16698,0.0
16699,9.0
16700,3.0
16701,2.0
16702,1.0
16703,6.0
16704,5.0
16705,7.0
16706,7.0
16707,5.0
16708,5.0
16709,2.0
16710,8.0
16711,3.0
16712,3.0
16713,2.0
16714,5.0
16715,8.0
16716,3.0
16717,3.0
16718,9.0
16719,9.0
16720,6.0
16721,4.0
16722,6.0
16723,2.0
16724,0.0
16725,4.0
16726,3.0
16727,6.0
16728,7.0
16729,5.0
16730,3.0
16731,2.0
16732,7.0
16733,7.0
16734,5.0
16735,6.0
16736,2.0
16737,3.0
16738,3.0
16739,6.0
16740,4.0
16741,6.0
16742,1.0
16743,3.0
16744,1.0
16745,7.0
16746,8.0
16747,2.0
16748,6.0
16749,6.0
16750,4.0
16751,4.0
16752,8.0
16753,6.0
16754,7.0
16755,5.0
16756,8.0
16757,5.0
16758,2.0
16759,8.0
16760,9.0
16761,8.0
16762,0.0
16763,9.0
16764,0.0
16765,9.0
16766,3.0
16767,2.0
16768,4.0
16769,0.0
16770,6.0
16771,6.0
16772,2.0
16773,4.0
16774,7.0
16775,8.0
16776,1.0
16777,3.0
16778,8.0
16779,1.0
16780,2.0
16781,7.0
16782,1.0
16783,8.0
16784,7.0
16785,9.0
16786,9.0
16787,4.0
16788,3.0
16789,4.0
16790,3.0
16791,7.0
16792,1.0
16793,2.0
16794,6.0
16795,8.0
16796,5.0
16797,1.0
16798,2.0
16799,1.0
16800,1.0
16801,0.0
16802,1.0
16803,6.0
16804,5.0
16805,2.0
16806,6.0
16807,2.0
16808,2.0
16809,3.0
16810,2.0
16811,9.0
16812,7.0
16813,4.0
16814,9.0
16815,0.0
16816,1.0
16817,1.0
16818,1.0
16819,1.0
16820,3.0
16821,5.0
16822,1.0
16823,1.0
16824,2.0
16825,2.0
16826,1.0
16827,2.0
16828,6.0
16829,1.0
16830,4.0
16831,0.0
16832,8.0
16833,0.0
16834,2.0
16835,1.0
16836,4.0
16837,4.0
16838,5.0
16839,7.0
16840,0.0
16841,8.0
16842,7.0
16843,8.0
16844,1.0
16845,3.0
16846,7.0
16847,2.0
16848,2.0
16849,2.0
16850,4.0
16851,2.0
16852,9.0
16853,2.0
16854,9.0
16855,2.0
16856,8.0
16857,3.0
16858,2.0
16859,5.0
16860,9.0
16861,4.0
16862,3.0
16863,7.0
16864,1.0
16865,0.0
16866,4.0
16867,4.0
16868,2.0
16869,9.0
16870,2.0
16871,0.0
16872,0.0
16873,5.0
16874,0.0
16875,0.0
16876,6.0
16877,0.0
16878,2.0
16879,7.0
16880,5.0
16881,0.0
16882,7.0
16883,4.0
16884,9.0
16885,9.0
16886,3.0
16887,6.0
16888,2.0
16889,4.0
16890,1.0
16891,3.0
16892,2.0
16893,3.0
16894,0.0
16895,0.0
16896,6.0
16897,5.0
16898,8.0
16899,7.0
16900,0.0
16901,6.0
16902,2.0
16903,0.0
16904,4.0
16905,9.0
16906,1.0
16907,5.0
16908,3.0
16909,6.0
16910,8.0
16911,9.0
16912,0.0
16913,7.0
16914,1.0
16915,5.0
16916,0.0
16917,1.0
16918,0.0
16919,0.0
16920,6.0
16921,4.0
16922,7.0
16923,4.0
16924,4.0
16925,9.0
16926,3.0
16927,8.0
16928,8.0
16929,9.0
16930,6.0
16931,7.0
16932,0.0
16933,6.0
16934,1.0
16935,3.0
16936,8.0
16937,7.0
16938,7.0
16939,4.0
16940,2.0
16941,1.0
16942,5.0
16943,7.0
16944,1.0
16945,7.0
16946,8.0
16947,2.0
16948,8.0
16949,0.0
16950,8.0
16951,3.0
16952,1.0
16953,0.0
16954,1.0
16955,0.0
16956,5.0
16957,6.0
16958,6.0
16959,6.0
16960,6.0
16961,1.0
16962,0.0
16963,7.0
16964,3.0
16965,7.0
16966,0.0
16967,5.0
16968,9.0
16969,0.0
16970,0.0
16971,2.0
16972,2.0
16973,5.0
16974,6.0
16975,1.0
16976,7.0
16977,5.0
16978,1.0
16979,7.0
16980,8.0
16981,1.0
16982,0.0
16983,4.0
16984,2.0
16985,3.0
16986,0.0
16987,2.0
16988,1.0
16989,8.0
16990,8.0
16991,3.0
16992,0.0
16993,7.0
16994,2.0
16995,8.0
16996,2.0
16997,9.0
16998,0.0
16999,2.0
17000,4.0
17001,5.0
17002,6.0
17003,7.0
17004,3.0
17005,8.0
17006,5.0
17007,0.0
17008,3.0
17009,3.0
17010,8.0
17011,8.0
17012,9.0
17013,4.0
17014,8.0
17015,8.0
17016,3.0
17017,9.0
17018,6.0
17019,1.0
17020,1.0
17021,6.0
17022,6.0
17023,4.0
17024,4.0
17025,5.0
17026,3.0
17027,2.0
17028,4.0
17029,2.0
17030,5.0
17031,9.0
17032,6.0
17033,8.0
17034,8.0
17035,3.0
17036,9.0
17037,5.0
17038,3.0
17039,0.0
17040,9.0
17041,2.0
17042,6.0
17043,3.0
17044,9.0
17045,3.0
17046,9.0
17047,6.0
17048,8.0
17049,9.0
17050,5.0
17051,3.0
17052,7.0
17053,2.0
17054,7.0
17055,1.0
17056,7.0
17057,4.0
17058,6.0
17059,7.0
17060,4.0
17061,6.0
17062,1.0
17063,8.0
17064,7.0
17065,9.0
17066,5.0
17067,5.0
17068,1.0
17069,2.0
17070,9.0
17071,3.0
17072,1.0
17073,8.0
17074,5.0
17075,1.0
17076,4.0
17077,1.0
17078,1.0
17079,8.0
17080,5.0
17081,8.0
17082,2.0
17083,2.0
17084,3.0
17085,2.0
17086,9.0
17087,5.0
17088,3.0
17089,6.0
17090,8.0
17091,8.0
17092,9.0
17093,6.0
17094,6.0
17095,1.0
17096,9.0
17097,9.0
17098,0.0
17099,0.0
17100,2.0
17101,3.0
17102,4.0
17103,7.0
17104,5.0
17105,5.0
17106,6.0
17107,9.0
17108,9.0
17109,2.0
17110,3.0
17111,7.0
17112,7.0
17113,3.0
17114,8.0
17115,4.0
17116,0.0
17117,0.0
17118,0.0
17119,7.0
17120,8.0
17121,1.0
17122,3.0
17123,6.0
17124,6.0
17125,6.0
17126,0.0
17127,7.0
17128,7.0
17129,3.0
17130,8.0
17131,1.0
17132,9.0
17133,6.0
17134,7.0
17135,9.0
17136,9.0
17137,7.0
17138,0.0
17139,1.0
17140,6.0
17141,4.0
17142,2.0
17143,4.0
17144,8.0
17145,5.0
17146,3.0
17147,8.0
17148,5.0
17149,8.0
17150,2.0
17151,8.0
17152,3.0
17153,2.0
17154,4.0
17155,7.0
17156,4.0
17157,2.0
17158,6.0
17159,3.0
17160,7.0
17161,5.0
17162,2.0
17163,0.0
17164,3.0
17165,4.0
17166,5.0
17167,2.0
17168,8.0
17169,9.0
17170,1.0
17171,4.0
17172,5.0
17173,8.0
17174,9.0
17175,1.0
17176,5.0
17177,2.0
17178,6.0
17179,7.0
17180,7.0
17181,4.0
17182,6.0
17183,5.0
17184,4.0
17185,6.0
17186,0.0
17187,0.0
17188,7.0
17189,9.0
17190,5.0
17191,8.0
17192,3.0
17193,6.0
17194,3.0
17195,8.0
17196,8.0
17197,3.0
17198,6.0
17199,1.0
17200,7.0
17201,9.0
17202,9.0
17203,1.0
17204,8.0
17205,8.0
17206,1.0
17207,4.0
17208,1.0
17209,9.0
17210,5.0
17211,9.0
17212,1.0
17213,9.0
17214,8.0
17215,2.0
17216,6.0
17217,2.0
17218,8.0
17219,3.0
17220,1.0
17221,7.0
17222,9.0
17223,8.0
17224,1.0
17225,6.0
17226,8.0
17227,9.0
17228,6.0
17229,1.0
17230,1.0
17231,2.0
17232,1.0
17233,2.0
17234,7.0
17235,0.0
17236,7.0
17237,7.0
17238,4.0
17239,4.0
17240,2.0
17241,6.0
17242,3.0
17243,1.0
17244,9.0
17245,3.0
17246,6.0
17247,5.0
17248,5.0
17249,5.0
17250,7.0
17251,6.0
17252,5.0
17253,0.0
17254,7.0
17255,8.0
17256,3.0
17257,5.0
17258,4.0
17259,3.0
17260,4.0
17261,3.0
17262,7.0
17263,5.0
17264,6.0
17265,2.0
17266,6.0
17267,0.0
17268,2.0
17269,4.0
17270,1.0
17271,1.0
17272,1.0
17273,2.0
17274,2.0
17275,3.0
17276,9.0
17277,3.0
17278,8.0
17279,9.0
17280,0.0
17281,9.0
17282,3.0
17283,5.0
17284,5.0
17285,2.0
17286,0.0
17287,7.0
17288,7.0
17289,4.0
17290,7.0
17291,5.0
17292,3.0
17293,2.0
17294,3.0
17295,5.0
17296,1.0
17297,9.0
17298,5.0
17299,6.0
17300,9.0
17301,6.0
17302,3.0
17303,1.0
17304,4.0
17305,8.0
17306,2.0
17307,8.0
17308,4.0
17309,6.0
17310,6.0
17311,8.0
17312,3.0
17313,3.0
17314,4.0
17315,2.0
17316,2.0
17317,8.0
17318,0.0
17319,1.0
17320,8.0
17321,0.0
17322,7.0
17323,1.0
17324,9.0
17325,3.0
17326,7.0
17327,1.0
17328,0.0
17329,4.0
17330,3.0
17331,6.0
17332,7.0
17333,8.0
17334,2.0
17335,2.0
17336,7.0
17337,7.0
17338,6.0
17339,5.0
17340,4.0
17341,7.0
17342,6.0
17343,9.0
17344,1.0
17345,6.0
17346,1.0
17347,1.0
17348,2.0
17349,4.0
17350,6.0
17351,1.0
17352,3.0
17353,1.0
17354,8.0
17355,1.0
17356,9.0
17357,4.0
17358,3.0
17359,4.0
17360,2.0
17361,5.0
17362,4.0
17363,3.0
17364,7.0
17365,9.0
17366,9.0
17367,4.0
17368,0.0
17369,8.0
17370,2.0
17371,5.0
17372,8.0
17373,9.0
17374,0.0
17375,7.0
17376,1.0
17377,9.0
17378,4.0
17379,3.0
17380,6.0
17381,8.0
17382,5.0
17383,3.0
17384,8.0
17385,2.0
17386,7.0
17387,4.0
17388,0.0
17389,8.0
17390,9.0
17391,3.0
17392,7.0
17393,7.0
17394,5.0
17395,0.0
17396,2.0
17397,5.0
17398,2.0
17399,2.0
17400,8.0
17401,2.0
17402,0.0
17403,5.0
17404,4.0
17405,3.0
17406,3.0
17407,3.0
17408,4.0
17409,3.0
17410,0.0
17411,1.0
17412,2.0
17413,1.0
17414,1.0
17415,8.0
17416,1.0
17417,2.0
17418,4.0
17419,7.0
17420,3.0
17421,5.0
17422,2.0
17423,4.0
17424,9.0
17425,3.0
17426,7.0
17427,3.0
17428,6.0
17429,1.0
17430,5.0
17431,2.0
17432,5.0
17433,8.0
17434,5.0
17435,6.0
17436,8.0
17437,2.0
17438,2.0
17439,2.0
17440,1.0
17441,5.0
17442,6.0
17443,3.0
17444,9.0
17445,1.0
17446,7.0
17447,8.0
17448,0.0
17449,6.0
17450,7.0
17451,4.0
17452,6.0
17453,0.0
17454,2.0
17455,8.0
17456,6.0
17457,1.0
17458,6.0
17459,4.0
17460,7.0
17461,6.0
17462,7.0
17463,3.0
17464,4.0
17465,3.0
17466,7.0
17467,4.0
17468,4.0
17469,6.0
17470,6.0
17471,9.0
17472,5.0
17473,7.0
17474,9.0
17475,3.0
17476,8.0
17477,3.0
17478,5.0
17479,4.0
17480,5.0
17481,4.0
17482,0.0
17483,0.0
17484,9.0
17485,7.0
17486,7.0
17487,5.0
17488,7.0
17489,4.0
17490,5.0
17491,4.0
17492,7.0
17493,9.0
17494,7.0
17495,1.0
17496,8.0
17497,9.0
17498,9.0
17499,5.0
17500,7.0
17501,1.0
17502,2.0
17503,0.0
17504,6.0
17505,9.0
17506,6.0
17507,5.0
17508,9.0
17509,0.0
17510,4.0
17511,8.0
17512,0.0
17513,5.0
17514,9.0
17515,3.0
17516,3.0
17517,8.0
17518,7.0
17519,0.0
17520,7.0
17521,0.0
17522,5.0
17523,4.0
17524,5.0
17525,5.0
17526,7.0
17527,0.0
17528,3.0
17529,4.0
17530,8.0
17531,1.0
17532,0.0
17533,0.0
17534,9.0
17535,9.0
17536,6.0
17537,4.0
17538,4.0
17539,5.0
17540,1.0
17541,0.0
17542,0.0
17543,9.0
17544,9.0
17545,7.0
17546,4.0
17547,7.0
17548,2.0
17549,1.0
17550,8.0
17551,4.0
17552,4.0
17553,4.0
17554,5.0
17555,6.0
17556,6.0
17557,2.0
17558,1.0
17559,1.0
